monster_id,monster_name,drop_kind,item_id,item_name,item_category,item_type,item_level,probability,probability_text,condition,item_url,item_image_url
654,Champa Bleu,conditioned,6999,Médaille Lahilama,equipements,,31,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6999-medaille-lahilama,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1083.w48h48.png
654,Champa Bleu,conditioned,6922,Cape du Champ Champ,equipements,,34,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6922-cape-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17076.w48h48.png
654,Champa Bleu,conditioned,2485,Végacoiffe,equipements,,40,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2485-vegacoiffe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16045.w48h48.png
654,Champa Bleu,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
1158,Champ à Gnons,normal,9279,Bave de Champ à Gnons,ressources,,183,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9279-bave-champ-gnons,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15045.w48h48.png
1158,Champ à Gnons,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
1158,Champ à Gnons,conditioned,9143,String Tue-Mouche,equipements,,192,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9143-string-mouche,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10132.w48h48.png
1154,Champaknyde,normal,9263,Écorce de Champaknyde,ressources,,171,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9263-ecorce-champaknyde,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/96109.w48h48.png
1154,Champaknyde,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
1154,Champaknyde,conditioned,9463,Amunite,equipements,,189,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9463-amunite,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1141.w48h48.png
655,Champa Marron,normal,17060,Herbe Folle,ressources,,36,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17060-herbe-folle,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36637.w48h48.png
655,Champa Marron,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
655,Champa Marron,normal,290,Champignon,ressources,,34,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/290-champignon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15001.w48h48.png
655,Champa Marron,conditioned,2498,Vegamu,equipements,,40,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2498-vegamu,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1053.w48h48.png
655,Champa Marron,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
653,Champa Rouge,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
653,Champa Rouge,normal,378,Sporme du Champ Champ,ressources,,35,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/378-sporme-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15050.w48h48.png
653,Champa Rouge,normal,290,Champignon,ressources,,34,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/290-champignon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15001.w48h48.png
653,Champa Rouge,conditioned,6919,Anneau du Champ Champ,equipements,,33,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6919-anneau-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9074.w48h48.png
653,Champa Rouge,conditioned,2489,Vegacape,equipements,,56,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2489-vegacape,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17049.w48h48.png
653,Champa Rouge,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
652,Champa Vert,normal,1674,Champignon Luidegît,ressources,,35,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1674-champignon-luidegit,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15390.w48h48.png
652,Champa Vert,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
652,Champa Vert,normal,290,Champignon,ressources,,34,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/290-champignon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15001.w48h48.png
652,Champa Vert,conditioned,6920,Alliance Du Champ Champ,equipements,,31,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6920-alliance-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9075.w48h48.png
652,Champa Vert,conditioned,1481,Entente,equipements,,26,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/1481-entente,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1011.w48h48.png
652,Champa Vert,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2427,Champayr le Disjoncté,normal,1674,Champignon Luidegît,ressources,,35,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1674-champignon-luidegit,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15390.w48h48.png
2427,Champayr le Disjoncté,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2427,Champayr le Disjoncté,normal,290,Champignon,ressources,,34,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/290-champignon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15001.w48h48.png
2427,Champayr le Disjoncté,conditioned,6920,Alliance Du Champ Champ,equipements,,31,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6920-alliance-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9075.w48h48.png
2427,Champayr le Disjoncté,conditioned,1481,Entente,equipements,,26,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/1481-entente,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1011.w48h48.png
2427,Champayr le Disjoncté,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2424,Champayt l'Odorant,normal,17062,Poudre explosive du champa,ressources,,38,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/17062-poudre-explosive-champa,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/48001.w48h48.png
2424,Champayt l'Odorant,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
2424,Champayt l'Odorant,normal,290,Champignon,ressources,,34,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/290-champignon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15001.w48h48.png
2424,Champayt l'Odorant,conditioned,6999,Médaille Lahilama,equipements,,31,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6999-medaille-lahilama,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1083.w48h48.png
2424,Champayt l'Odorant,conditioned,6922,Cape du Champ Champ,equipements,,34,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6922-cape-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17076.w48h48.png
2424,Champayt l'Odorant,conditioned,2485,Végacoiffe,equipements,,40,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2485-vegacoiffe,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16045.w48h48.png
2424,Champayt l'Odorant,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
1157,Champbis,normal,9278,Lamelle de Champbis,ressources,,180,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9278-lamelle-champbis,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15766.w48h48.png
1157,Champbis,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
1157,Champbis,conditioned,9133,Alliance Boletée,equipements,,186,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9133-alliance-boletee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9148.w48h48.png
59,Champ Champ,normal,398,Fruit de Palme,ressources,,38,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
59,Champ Champ,normal,377,Épine du Champ Champ,ressources,,28,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/377-epine-champ-champ,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15049.w48h48.png
59,Champ Champ,normal,300,Graine de Pavot,ressources,,30,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/300-graine-pavot,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/58011.w48h48.png
59,Champ Champ,conditioned,8131,Sac du Paysan,equipements,,32,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/8131-sac-paysan,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/81003.w48h48.png
59,Champ Champ,conditioned,8125,Bob du Paysan,equipements,,30,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/8125-bob-paysan,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16130.w48h48.png
59,Champ Champ,conditioned,6466,Amulette de Shika,equipements,,29,0.09,0.09 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6466-amulette-shika,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1060.w48h48.png
59,Champ Champ,conditioned,398,Fruit de Palme,ressources,,38,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/398-fruit-palme,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46081.w48h48.png
1156,Champmane,normal,9277,Oeil de Champmane,ressources,,186,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9277-oeil-champmane,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/109587.w48h48.png
1156,Champmane,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
1156,Champmane,conditioned,9140,Chaussons Pignons,equipements,,181,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9140-chaussons-pignons,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11116.w48h48.png
2600,Champmé le Méchant,normal,9277,Oeil de Champmane,ressources,,186,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9277-oeil-champmane,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/109587.w48h48.png
2600,Champmé le Méchant,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
2600,Champmé le Méchant,conditioned,9140,Chaussons Pignons,equipements,,181,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9140-chaussons-pignons,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11116.w48h48.png
1155,Champodonte,normal,9269,Langue du Champodonte,ressources,,177,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9269-langue-champodonte,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15765.w48h48.png
1155,Champodonte,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
1155,Champodonte,conditioned,9132,Anneau Chevelu,equipements,,180,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9132-anneau-chevelu,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9147.w48h48.png
2551,Champolyon le Polyglotte,normal,9279,Bave de Champ à Gnons,ressources,,183,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9279-bave-champ-gnons,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15045.w48h48.png
2551,Champolyon le Polyglotte,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
2551,Champolyon le Polyglotte,conditioned,9143,String Tue-Mouche,equipements,,192,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9143-string-mouche,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10132.w48h48.png
2373,Champoul l'Illuminé,normal,9278,Lamelle de Champbis,ressources,,180,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/9278-lamelle-champbis,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15766.w48h48.png
2373,Champoul l'Illuminé,normal,1676,Osier Enchanté,ressources,,185,6.0,6 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1676-osier-enchante,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15123.w48h48.png
2373,Champoul l'Illuminé,conditioned,9133,Alliance Boletée,equipements,,186,0.02,0.02 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/9133-alliance-boletee,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9148.w48h48.png
263,Chef Crocodaille,normal,6739,Peau de Crocodaille,ressources,,46,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/6739-peau-crocodaille,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59601.w48h48.png
263,Chef Crocodaille,normal,1613,Écaille de Chef Crocodaille,ressources,,69,18.0,18 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1613-ecaille-chef-crocodaille,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59547.w48h48.png
263,Chef Crocodaille,normal,311,Eau,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/311-eau,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/15026.w48h48.png
263,Chef Crocodaille,conditioned,8500,Viande de Crocodaille,ressources,,70,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 80 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8500-viande-crocodaille,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63377.w48h48.png
263,Chef Crocodaille,conditioned,6831,Ceinture du Chef Crocodaille,equipements,,70,0.08,0.08 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6831-ceinture-chef-crocodaille,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10060.w48h48.png
263,Chef Crocodaille,conditioned,6825,Pantoufles Crochues du Chef Crocodaille,equipements,,70,0.08,0.08 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6825-pantoufles-crochues-chef-crocodaille,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11045.w48h48.png
