monster_id,monster_slug,name,type,level,pv_min,pv_max,zones,res_neutral_min,res_neutral_max,res_earth_min,res_earth_max,res_fire_min,res_fire_max,res_water_min,res_water_max,res_air_min,res_air_max,image_url,url
2886,croleur,Croleur,Monstres des Crocs de verre,184,4800,5100,Les crocs de verre,-38,-34,44,48,22,26,1,5,6,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2886.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2886-croleur
2439,crolnareff-exile,Crolnareff l'Exilé,Archi-monstres,42,870,1200,,31,39,26,34,3,3,85,85,25,33,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2439.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2439-crolnareff-exile
2378,cromikay-neophyte,Cromikay le Néophyte,Archi-monstres,35,650,900,,10,10,10,10,10,10,15,23,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2378.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2378-cromikay-neophyte
3315,croum-fantomatique,Croum Fantômatique,Fantômes,57,26,31,,0,0,-5,-5,10,10,-5,-5,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3315.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3315-croum-fantomatique
3563,crowneille,Crowneille,Corbacs,102,1800,2100,Pénates du Corbac,21,25,-14,-10,21,25,-14,-10,21,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3563.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3563-crowneille
2559,cruskof-rustre,Cruskof le Rustre,Archi-monstres,30,500,1000,,15,23,-10,-2,15,23,15,23,40,48,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2559.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2559-cruskof-rustre
2560,crusmeyer-pervers,Crusmeyer le Pervers,Archi-monstres,30,500,1000,,15,23,15,23,40,48,-10,-2,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2560.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2560-crusmeyer-pervers
2558,crustensyl-pragmatique,Crustensyl le Pragmatique,Archi-monstres,30,500,1000,,15,23,40,48,15,23,15,23,-10,-2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2558.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2558-crustensyl-pragmatique
1060,crustorail-kouracao,Crustorail Kouraçao,Monstres de la plage de corail,30,250,500,Plage de Corail,5,13,5,13,-20,-12,30,38,5,13,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1060.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1060-crustorail-kouracao
1061,crustorail-malibout,Crustorail Malibout,Monstres de la plage de corail,30,250,500,Plage de Corail,5,13,30,38,5,13,5,13,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1061.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1061-crustorail-malibout
1063,crustorail-morito,Crustorail Morito,Monstres de la plage de corail,30,250,500,Plage de Corail,5,13,-20,-12,5,13,5,13,30,38,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1063.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1063-crustorail-morito
1062,crustorail-passaoh,Crustorail Passaoh,Monstres de la plage de corail,30,250,500,Plage de Corail,5,13,5,13,30,38,-20,-12,5,13,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1062.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1062-crustorail-passaoh
2557,crustterus-organique,Crustterus l'Organique,Archi-monstres,30,500,1000,,15,23,15,23,-10,-2,40,48,15,23,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2557.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2557-crustterus-organique
3383,cuirboule,Cuirboule,Cuirassés,200,6000,6600,Tannerie Écarlate,42,46,-40,-36,3,7,5,9,15,19,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3383.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3383-cuirboule
3580,cuirhacher,Cuirhacher,Nimbos Dure-Tête,82,900,1000,Mont Nésélite,-14,-10,56,60,-24,-20,11,15,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3580.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3580-cuirhacher
488,cybwork,Cybwork,Bworks,173,4300,4800,Gisgoul | le village dévasté,38,46,40,48,10,18,-20,-12,45,53,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/488.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/488-cybwork
3412,cycloide,Cycloïde,Sinistros,200,6000,6600,Tour de la Clepsydre,19,23,5,9,13,17,40,44,-31,-27,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3412.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3412-cycloide
3441,cycloide-deregle,Cycloïde déréglé,Monstres de Quête de Frigost,200,6000,6600,,19,23,5,9,13,17,40,44,-31,-27,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3441.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3441-cycloide-deregle
3570,cycloporth,Cycloporth,Vers de brèche,162,3900,4200,Brèche mystérieuse | Orado plage,-9,-5,21,25,21,25,21,25,21,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3570.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3570-cycloporth
3972,damadrya,Damadrya,Plantalas,200,12000,16000,,20,20,23,23,17,17,25,25,24,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3972.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3972-damadrya
4320,dardalaine,Dardalaine,Arak-haï,129,2400,2700,La Forêt Maléfique,30,34,20,24,10,14,-10,-6,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4320.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4320-dardalaine
4352,dardamel-kidnappeuse,Dardamel la Kidnappeuse,Archi-monstres,129,3800,5300,,30,34,20,24,10,14,-10,-6,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4352.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4352-dardamel-kidnappeuse
225,darkli-moon,Darkli Moon,Monstres de Moon,200,8000,10000,,10,30,-30,-10,10,30,10,30,-30,-10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/225.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/225-darkli-moon
4631,dark-vlad,Dark Vlad,Raid du Dark Vlad,300,35000,35000,,7,7,0,0,26,26,-6,-6,13,13,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4631.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4631-dark-vlad
846,gele,Dé Gelé,Monstres de Nowel,1,200,300,,1,5,-10,-2,-10,-2,2,10,2,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/846.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/846-gele
828,degelee,Dégelée,Minos,108,810,960,,10,18,10,18,10,18,10,18,10,18,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/828.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/828-degelee
3658,deguisement-crocodaille,Déguisement de crocodaille,Monstres de Quête d'Orado,1,1,1,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3658.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3658-deguisement-crocodaille
3557,delegoule-personnel,Délégoule du Personnel,Goules,220,18000,18000,,130,130,130,130,130,130,130,130,130,130,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3557.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3557-delegoule-personnel
832,deminoboule,Déminoboule,Minos,108,4000,4800,,26,34,26,34,-13,-5,-13,-5,26,34,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/832.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/832-deminoboule
874,demi-papa-nowel,Demi Papa Nowel,Monstres de Nowel,200,1900,2900,,90,90,-5,-5,50,50,50,50,50,50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/874.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/874-demi-papa-nowel
3868,detachement-bontarien,Détachement bontarien,Monstres de Quête de Cania,150,3400,3400,,30,60,30,30,30,30,30,30,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3868.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3868-detachement-bontarien
3307,devhorreur,Dévhorreur,Monstres d'Halouine,98,2900,3500,,-7,-3,12,16,6,10,11,15,4,8,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3307.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3307-devhorreur
681,diamantine,Diamantine,Monstres des cavernes,120,4000,4000,,98,98,98,98,-15,-15,-15,-15,-15,-15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/681.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/681-diamantine
2681,dikal,Dikal,Invocations d'incarnation,1,39,99,,0,0,5,13,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2681.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2681-dikal
1088,disciple-kimbo,Disciple du Kimbo,Monstres de l'Arbre Hakam,20,190,190,,800,800,800,800,800,800,800,800,800,800,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1088.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1088-disciple-kimbo
1055,disciple-zoth,Disciple Zoth,Monstres du Village des Zoths,79,1200,1700,Village des Zoths,10,14,10,14,-38,-30,5,13,32,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/1055.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/1055-disciple-zoth
2562,diskord-belliqueux,Diskord le Belliqueux,Archi-monstres,79,2400,3500,,20,24,20,24,-28,-20,15,23,42,50,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2562.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2562-diskord-belliqueux
3703,dodoeuf,Dodoeuf,Invocations de monstre,120,2900,2900,,10,10,10,10,10,10,10,10,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3703.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3703-dodoeuf
3394,dodox,Dodox,Alchillusions,200,6000,6600,Jardins d’Hiver,9,13,13,17,37,41,-35,-31,14,18,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3394.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3394-dodox
3614,dokachu,Dokachu,Dodus,112,2100,2400,Bayou d'Orado,6,10,12,16,10,14,-14,-10,6,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3614.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3614-dokachu
747,dok-alako,Dok Alako,Koalaks,70,1000,1200,Canyon sauvage | Forêt de Kaliptus | Lacs enchantés | Caverne du Koulosse,30,38,-15,-3,30,38,-28,-20,60,68,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/747.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/747-dok-alako
2442,doktopuss-malefique,Doktopuss le Maléfique,Archi-monstres,70,2000,2400,,40,48,-5,7,40,48,-18,-10,70,78,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2442.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2442-doktopuss-malefique
3615,dolbinos,Dolbinos,Dodus,110,2000,2200,Bayou d'Orado,6,10,12,16,10,14,-14,-10,6,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3615.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3615-dolbinos
3616,dolivar,Dolivar,Dodus,111,2100,2400,Bayou d'Orado,6,10,12,16,10,14,-14,-10,6,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3616.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3616-dolivar
4225,dolomain,Dolomain,Créatures de Belladone,8,110,150,Île de Belladone - Zone Solo,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4225.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4225-dolomain
3617,domoizelle,Domoizelle,Avis de recherche,120,6000,6000,Bayou d'Orado,10,10,16,16,14,14,-10,-10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3617.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3617-domoizelle
945,donatella,Donatella,Monstre des égouts,16,240,520,,50,50,0,0,0,0,0,0,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/945.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/945-donatella
601,don-dorgan,Don Dorgan,Cochons,96,1700,1900,Territoire des Porcos,10,18,-20,-12,50,58,-20,-12,-20,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/601.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/601-don-dorgan
4549,don-duss-ang,Don Duss Ang,Monstres de Quête diverses,93,1600,1800,,20,28,-20,-12,-20,-12,20,28,20,28,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4549.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4549-don-duss-ang
600,don-duss-ang,Don Duss Ang,Cochons,93,1600,1800,Territoire des Porcos,20,28,-20,-12,-20,-12,20,28,20,28,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/600.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/600-don-duss-ang
2578,don-kizoth-obstine,Don Kizoth l'Obstiné,Archi-monstres,112,4300,6700,,21,25,50,58,3,7,-37,-29,24,32,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2578.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2578-don-kizoth-obstine
168,dopeul-cra,Dopeul Crâ,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/168.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/168-dopeul-cra
963,dopeul-cra,Dopeul Crâ,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/963.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/963-dopeul-cra
4365,dopeul-cra,Dopeul Crâ,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4365.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4365-dopeul-cra
422,dopeul-dark-vlad,Dopeul Dark Vlad,Monstres du Village des Dopeuls,120,4800,4800,Entraînement des Dopeuls | Village des Dopeuls,50,50,-20,-20,40,40,-20,-20,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/422.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/422-dopeul-dark-vlad
4369,dopeul-ecaflip,Dopeul Ecaflip,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4369.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4369-dopeul-ecaflip
165,dopeul-ecaflip,Dopeul Ecaflip,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/165.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/165-dopeul-ecaflip
960,dopeul-ecaflip,Dopeul Ecaflip,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/960.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/960-dopeul-ecaflip
166,dopeul-eniripsa,Dopeul Eniripsa,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/166.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/166-dopeul-eniripsa
961,dopeul-eniripsa,Dopeul Eniripsa,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/961.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/961-dopeul-eniripsa
4371,dopeul-eniripsa,Dopeul Eniripsa,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4371.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4371-dopeul-eniripsa
162,dopeul-enutrof,Dopeul Enutrof,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/162.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/162-dopeul-enutrof
957,dopeul-enutrof,Dopeul Enutrof,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/957.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/957-dopeul-enutrof
4373,dopeul-enutrof,Dopeul Enutrof,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4373.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4373-dopeul-enutrof
160,dopeul-feca,Dopeul Féca,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/160.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/160-dopeul-feca
955,dopeul-feca,Dopeul Féca,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/955.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/955-dopeul-feca
4375,dopeul-feca,Dopeul Féca,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4375.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4375-dopeul-feca
167,dopeul-iop,Dopeul Iop,Dopeuls de Temple,20,200,3200,,2,25,2,25,2,25,2,25,2,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/167.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/167-dopeul-iop
962,dopeul-iop,Dopeul Iop,Invocations de classe,1,99,250,,5,30,5,30,5,30,5,30,5,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/962.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/962-dopeul-iop
4377,dopeul-iop,Dopeul Iop,Monstres de Quête d'Astrub,20,180,180,,2,2,2,2,2,2,2,2,2,2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4377.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4377-dopeul-iop
