nom,type,niveau,image_url
Dragofesse en Cuir de Minotoror,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93087.w40h40.png
Caresseur en Plume de Piou Rose,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93036.w40h40.png
Caresseur en Plume de Kwak de Flamme,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93040.w40h40.png
Caresseur en Plume de Dostrogo,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93044.w40h40.png
Baffeur en Bois Ancestral,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93058.w40h40.png
Foudroyeur en If,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93063.w40h40.png
Foudroyeur en Erable,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93066.w40h40.png
Foudroyeur en Bambou Sombre,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93073.w40h40.png
Foudroyeur en Bois Ancestral,Objet d'élevage,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/93074.w40h40.png
Bonbon Energétique,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42137.w40h40.png
Ballon Jaune Magique,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94004.w40h40.png
Potion d'oubli : Apprivoisement de monture,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43039.w40h40.png
Ballon Bleu Magique,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94007.w40h40.png
Fée d'artifice invocatrice de coeurs,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74032.w40h40.png
Shigekax Indigo,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42039.w40h40.png
Plat de Gra-vette,Poisson comestible,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/49138.w40h40.png
Elixir Pandawa,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12153.w40h40.png
Elixir Sacrieur,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12154.w40h40.png
Elixir Sadida,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12156.w40h40.png
Elixir Xélor,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12160.w40h40.png
Parchemin de Forgeur de Marteaux,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171827.w40h40.png
Parchemin de Forgemage de Marteaux,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171833.w40h40.png
Parchemin de Sculptemage de Baguettes,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171835.w40h40.png
Parchemin de Poissonnier,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171828.w40h40.png
Monstre Pain,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33012.w40h40.png
Potion de changement de nom,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12718.w40h40.png
Potion de changement de sexe,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12716.w40h40.png
Fée d'artifice festive,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74032.w40h40.png
Trésor maudit d'Az le Tech,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94023.w40h40.png
Bonbon à la Menthe du Petit Apprenti,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42155.w40h40.png
Paire de skis de tremble jetable,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24909.w40h40.png
Paire de skis d'orme jetable,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24910.w40h40.png
Paire de skis de bambou jetable,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24911.w40h40.png
Potion d'oubli : Invocation de Dopeul Crâ,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png
Potion d'oubli : Invocation de Dopeul Eniripsa,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png
Potion d'oubli : Invocation de Dopeul Féca,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png
Potion d'oubli : Invocation de Dopeul Iop,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png
Bûche de Nowel rassie,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42156.w40h40.png
Bonbon de Nowel,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42136.w40h40.png
Potion d'oubli : Aimantation,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Potion d'oubli : Tromblon,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Potion d'oubli : Roublabot,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43040.w40h40.png
Sort Spécial Roublabot,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75003.w40h40.png
Parchemin d'attitude Saluer,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Pleurer,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Jouer de la flûte,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Faire un signe de la main,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Faire un bisou,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'attitude Trace de pneu,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Coquetel Enséfal,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24938.w40h40.png
Coquetel Lurique,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24939.w40h40.png
Potion de Nevark,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12188.w40h40.png
Rations de Survie en Milieu Touristique,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33006.w40h40.png
Potion minérale,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12727.w40h40.png
Yiti des Neiges en Sucre Glace,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42162.w40h40.png
Fée Érie de Nowel,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74036.w40h40.png
Fée d'artifice verte de Pwâk,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74038.w40h40.png
Fée d'artifice rouge de Pwâk,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74039.w40h40.png
Krokillage Rouge,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42165.w40h40.png
Potion de renommage de guilde,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12058.w40h40.png
Parchemin d'attitude Piou,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Pochette-Surprise,Objet utilisable,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/94027.w40h40.png
Potion de changement de visage,Potion Cosmétique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12739.w40h40.png
Pyrofuego,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74042.w40h40.png
Potion de renommage d'alliance,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12058.w40h40.png
Fée d'artifice Invocatrice de Moucherons,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74045.w40h40.png
Fée d'artifice de Kamas,Fée d'artifice,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74050.w40h40.png
Potion de Temple des alliances,Potion de téléportation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12741.w40h40.png
Parchemin d'attitude S'abriter sous un parasol,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170236.w40h40.png
Pêcheur,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170273.w40h40.png
Parchemin d'Appellation: Dieu de rechange,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Brandir son bouclier,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'Appellation: Toujours sur la brèche,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Champion des Bêtas,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Boxer,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Éthylique,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170446.w40h40.png
Parchemin d'Appellation: Rescapé des Abîmes,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Élémentaire,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170473.w40h40.png
Grinness,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
Parchemin d'Appellation: Parangon Enutrof,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Parangon Sadida,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Parangon Steamer,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Parangon Xélor,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Bonbon de Sérénité,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/28002.w40h40.png
Nowel,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Colère de Bolgrot,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/25009.w40h40.png
Parchemin d'Appellation: Grimpeur de Diamant,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: L'As des Astres,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Grimpeur de Légende,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Grimpeur de Diamant,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'attitude Chanceux,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170976.w40h40.png
Parchemin d'attitude Selfie,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170974.w40h40.png
Agiter ses cheveux,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/172606.w40h40.png
Intemporel,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171254.w40h40.png
Sorti du chapeau,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171372.w40h40.png
Wanchiao au sésame,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171485.w40h40.png
Petit Parchemin de Vitalité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76003.w40h40.png
Petit Parchemin de Force,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/76021.w40h40.png
Météore,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171776.w40h40.png
Makwi,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171695.w40h40.png
Parchemin d'Appellation: Élémentaliste,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Toujours au poil,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement du Flambeur,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement du Bluffeur,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement Sherajah éveillé,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Stellarge,Bière,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/37004.w40h40.png
Parchemin d'Appellation: Nabala bormana tachuba,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Appel de la pluie,Parchemin d'attitude,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171999.w40h40.png
Parchemin d'Appellation: Community Helper,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Parchemin d'Appellation: Archéologue Insatiable,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Jus de bananagrumes,Boisson,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/79004.w40h40.png
Parchemin d'Initié,Parchemin d'expérience,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171663.w40h40.png
Parchemin d'Appellation : Classe Incarnée 653,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
Ornement Tokageko,Parchemin d'Appellation,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/24033.w40h40.png
