category,nom,type,niveau,original_image_url,local_url
consommables,Potion d'oubli Percepteur : Désenvoutement,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Nombre de percepteur,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Prospection,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Bouclier Protecteur,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Grande Fée d'Artifice Multicolore Tournoyante,Fée d'artifice,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png,images/74030.w40h40.png
consommables,Potion d'oubli Percepteur : Compulsion de masse,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Puissance,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Grande Fée d'Artifice Bleue Tournoyante,Fée d'artifice,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74029.w40h40.png,images/74029.w40h40.png
consommables,Potion d'oubli Percepteur : Flamme,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Pods,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Grande Fée d'Artifice Rouge Tournoyante,Fée d'artifice,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74028.w40h40.png,images/74028.w40h40.png
consommables,Potion d'oubli Percepteur : Cyclone,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Grande Fée d'Artifice Verte Tournoyante,Fée d'artifice,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74026.w40h40.png,images/74026.w40h40.png
consommables,Potion d'oubli Percepteur : Vague,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Potion d'oubli Percepteur : Déstabilisation,Potion d'oubli Percepteur,Niv. 6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/86001.w40h40.png,images/86001.w40h40.png
consommables,Fée d'Artifice Verte Tournoyante,Fée d'artifice,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74026.w40h40.png,images/74026.w40h40.png
consommables,Gâtrool,Viande comestible,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/69149.w40h40.png,images/69149.w40h40.png
consommables,Fée d'Artifice Bleue Tournoyante,Fée d'artifice,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74029.w40h40.png,images/74029.w40h40.png
consommables,Fée d'Artifice Jaune Tournoyante,Fée d'artifice,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74027.w40h40.png,images/74027.w40h40.png
consommables,Fée d'Artifice Multicolore Tournoyante,Fée d'artifice,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png,images/74030.w40h40.png
consommables,Fée d'Artifice Rouge Tournoyante,Fée d'artifice,Niv. 5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74028.w40h40.png,images/74028.w40h40.png
consommables,Petite Fée d'Artifice Bleue Tournoyante,Fée d'artifice,Niv. 4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74029.w40h40.png,images/74029.w40h40.png
consommables,Petite Fée d'Artifice Jaune Tournoyante,Fée d'artifice,Niv. 4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74027.w40h40.png,images/74027.w40h40.png
consommables,Petite Fée d'Artifice Rouge Tournoyante,Fée d'artifice,Niv. 4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74028.w40h40.png,images/74028.w40h40.png
consommables,Petite Fée d'Artifice Verte Tournoyante,Fée d'artifice,Niv. 4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74026.w40h40.png,images/74026.w40h40.png
consommables,Petite Fée d'Artifice Multicolore Tournoyante,Fée d'artifice,Niv. 4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png,images/74030.w40h40.png
consommables,Grande Fée d'Artifice Rouge,Fée d'artifice,Niv. 3,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74028.w40h40.png,images/74028.w40h40.png
consommables,Grande Fée d'Artifice Verte,Fée d'artifice,Niv. 3,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74026.w40h40.png,images/74026.w40h40.png
consommables,Grande Fée d'Artifice Bleue,Fée d'artifice,Niv. 3,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74029.w40h40.png,images/74029.w40h40.png
consommables,Grande Fée d'Artifice Multicolore,Fée d'artifice,Niv. 3,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png,images/74030.w40h40.png
consommables,Grande Fée d'Artifice Jaune,Fée d'artifice,Niv. 3,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74027.w40h40.png,images/74027.w40h40.png
consommables,Fée d'Artifice Rouge,Fée d'artifice,Niv. 2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74028.w40h40.png,images/74028.w40h40.png
consommables,Fée d'Artifice Verte,Fée d'artifice,Niv. 2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74026.w40h40.png,images/74026.w40h40.png
consommables,Fée d'Artifice Jaune,Fée d'artifice,Niv. 2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74027.w40h40.png,images/74027.w40h40.png
consommables,Fée d'Artifice Multicolore,Fée d'artifice,Niv. 2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74030.w40h40.png,images/74030.w40h40.png
consommables,Fée d'Artifice Bleue,Fée d'artifice,Niv. 2,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/74029.w40h40.png,images/74029.w40h40.png
consommables,Pomme,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42001.w40h40.png,images/42001.w40h40.png
consommables,Parchemin d'amélioration de Sorts,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170280.w40h40.png,images/170280.w40h40.png
consommables,Sort Spécial: Brokle,Parchemin de sortilège,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/75003.w40h40.png,images/75003.w40h40.png
consommables,Pain au curry sans curry,Pain,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/33012.w40h40.png,images/33012.w40h40.png
consommables,Parchemin d'Agilité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171964.w40h40.png,images/171964.w40h40.png
consommables,Puissant Parchemin d'Agilité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171976.w40h40.png,images/171976.w40h40.png
consommables,Grand Parchemin de Sagesse,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171974.w40h40.png,images/171974.w40h40.png
consommables,Grand Parchemin de Vitalité,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171975.w40h40.png,images/171975.w40h40.png
consommables,Parchemin de Chance,Parchemin de caractéristique,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/171967.w40h40.png,images/171967.w40h40.png
consommables,Shigekax Citron,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42023.w40h40.png,images/42023.w40h40.png
consommables,Shigekax Cerise,Friandise,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/42019.w40h40.png,images/42019.w40h40.png
consommables,Potion d'oubli : Chance d'Ecaflip,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png,images/43027.w40h40.png
consommables,Potion d'oubli : Bluff,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png,images/43027.w40h40.png
consommables,Potion d'oubli : Tout ou Rien,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png,images/43027.w40h40.png
consommables,Potion d'oubli : Roue de la Fortune,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43027.w40h40.png,images/43027.w40h40.png
consommables,Potion de Mini Soin,Potion,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/12016.w40h40.png,images/12016.w40h40.png
consommables,Potion d'oubli : Armure Incandescente,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png,images/43028.w40h40.png
consommables,Potion d'oubli : Attaque Nuageuse,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43028.w40h40.png,images/43028.w40h40.png
consommables,Potion d'oubli : Poutch,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Couper,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Vitalité,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Epée du Jugement,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Epée Céleste,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Concentration,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43029.w40h40.png,images/43029.w40h40.png
consommables,Potion d'oubli : Sac Animé,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png,images/43030.w40h40.png
consommables,Potion d'oubli : Cupidité,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43030.w40h40.png,images/43030.w40h40.png
consommables,Potion d'oubli : Cri de l'Ours,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png,images/43031.w40h40.png
consommables,Potion d'oubli : Invocation de Prespic,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png,images/43031.w40h40.png
consommables,Potion d'oubli : Piqûre Motivante,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png,images/43031.w40h40.png
consommables,Potion d'oubli : Soin Animal,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43031.w40h40.png,images/43031.w40h40.png
consommables,Potion d'oubli : Piège Sournois,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Piège de Masse,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Piège Empoisonné,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Piège d'Immobilisation,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Peur,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Piège Mortel,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43032.w40h40.png,images/43032.w40h40.png
consommables,Potion d'oubli : Ronce,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Larme,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Puissance Sylvestre,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Arbre,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Vent Empoisonné,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Herbe Folle,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43033.w40h40.png,images/43033.w40h40.png
consommables,Potion d'oubli : Flèche Cinglante,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png,images/43035.w40h40.png
consommables,Potion d'oubli : Maîtrise de l'Arc,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43035.w40h40.png,images/43035.w40h40.png
consommables,Potion d'oubli : Mot Curatif,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png,images/43036.w40h40.png
consommables,Potion d'oubli : Mot de Frayeur,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png,images/43036.w40h40.png
consommables,Potion d'oubli : Mot de Regénération,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png,images/43036.w40h40.png
consommables,Potion d'oubli : Mot d'Altruisme,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png,images/43036.w40h40.png
consommables,Potion d'oubli : Mot de Reconstitution,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43036.w40h40.png,images/43036.w40h40.png
consommables,Potion d'oubli : Flou,Potion d'oubli de sort,Niv. 1,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/43037.w40h40.png,images/43037.w40h40.png
